doc_id,remote_path,file_name,pb_folder,source_folder
e0b506467515,"2 - Ocean Acidification/No SDG/Carbonate system distribution, anthropogenic carbon and acidification in the western tropical South Pacific (OUTPACE 2015 transect).pdf","Carbonate system distribution, anthropogenic carbon and acidification in the western tropical South Pacific (OUTPACE 2015 transect).pdf",2 - Ocean Acidification,No SDG
189422b60b95,2 - Ocean Acidification/No SDG/temp_batch/Evaluation of coral reef carbonate production models at a global scale.pdf,Evaluation of coral reef carbonate production models at a global scale.pdf,2 - Ocean Acidification,No SDG
733ba5fc919b,"2 - Ocean Acidification/No SDG/temp_batch/Dissolved Oxygen and pH Dynamics Coupled to Photosynthesis in Huntington Bay, Western Long Island Sound.pdf","Dissolved Oxygen and pH Dynamics Coupled to Photosynthesis in Huntington Bay, Western Long Island Sound.pdf",2 - Ocean Acidification,No SDG
6b07fa180443,"2 - Ocean Acidification/No SDG/temp_batch/Ecosystem-based marine spatial management_ Review of concepts, policies, tools, and critical issues.pdf","Ecosystem-based marine spatial management_ Review of concepts, policies, tools, and critical issues.pdf",2 - Ocean Acidification,No SDG
c6e6f6ecfc86,2 - Ocean Acidification/No SDG/temp_batch/Globally consistent assessment of coastal eutrophication.pdf,Globally consistent assessment of coastal eutrophication.pdf,2 - Ocean Acidification,No SDG
f588960af6bd,2 - Ocean Acidification/SDG2/Is India’s largest fertilizer manufacturer misleading farmers and society using dubious plant and soil science_.pdf,Is India’s largest fertilizer manufacturer misleading farmers and society using dubious plant and soil science_.pdf,2 - Ocean Acidification,SDG2
3b43a79675de,2 - Ocean Acidification/No SDG/temp_batch/Conceptualising change in marine governance_ Learning from Transition Management.pdf,Conceptualising change in marine governance_ Learning from Transition Management.pdf,2 - Ocean Acidification,No SDG
7c366a990ea8,2 - Ocean Acidification/No SDG/temp_batch/The microbial world in a changing environment.pdf,The microbial world in a changing environment.pdf,2 - Ocean Acidification,No SDG
d62836f1d10e,2 - Ocean Acidification/No SDG/Sponges and Their Microbiomes Show Similar Community Metrics Across Impacted and Well-Preserved Reefs.pdf,Sponges and Their Microbiomes Show Similar Community Metrics Across Impacted and Well-Preserved Reefs.pdf,2 - Ocean Acidification,No SDG
a64d1b2e2907,2 - Ocean Acidification/No SDG/Marine Fouling Characteristics of Biocomposites in a Coral Reef Ecosystem.pdf,Marine Fouling Characteristics of Biocomposites in a Coral Reef Ecosystem.pdf,2 - Ocean Acidification,No SDG
0023049e5f55,"2 - Ocean Acidification/SDG13/Chinese energy policy progress and challenges in the transition to low carbon development, 2006-2013.pdf","Chinese energy policy progress and challenges in the transition to low carbon development, 2006-2013.pdf",2 - Ocean Acidification,SDG13
9c24499b3b82,2 - Ocean Acidification/No SDG/Microbial Ecology of Four Coral Atolls in the Northern Line Islands.pdf,Microbial Ecology of Four Coral Atolls in the Northern Line Islands.pdf,2 - Ocean Acidification,No SDG
e0e6d223df20,"2 - Ocean Acidification/No SDG/Cold-Water Coral Reefs in the Langenuen Fjord, Southwestern Norway—A Window into Future Environmental Change.pdf","Cold-Water Coral Reefs in the Langenuen Fjord, Southwestern Norway—A Window into Future Environmental Change.pdf",2 - Ocean Acidification,No SDG
a0befd076648,2 - Ocean Acidification/No SDG/Climate policy under uncertainty_ a case for solar geoengineering.pdf,Climate policy under uncertainty_ a case for solar geoengineering.pdf,2 - Ocean Acidification,No SDG
44d5ec3427e9,"2 - Ocean Acidification/No SDG/The effects of light, macronutrients, trace metals and CO2 on the production of calcium carbonate and organic carbon in coccolithophores—A review.pdf","The effects of light, macronutrients, trace metals and CO2 on the production of calcium carbonate and organic carbon in coccolithophores—A review.pdf",2 - Ocean Acidification,No SDG
6d34726fa878,2 - Ocean Acidification/No SDG/temp_batch/Ocean acidification decreases plankton respiration_ evidence from a mesocosm experiment.pdf,Ocean acidification decreases plankton respiration_ evidence from a mesocosm experiment.pdf,2 - Ocean Acidification,No SDG
183cf2fb0b80,2 - Ocean Acidification/No SDG/temp_batch/Twenty-five years of continuous sulphur dioxide emission reduction in Europe.pdf,Twenty-five years of continuous sulphur dioxide emission reduction in Europe.pdf,2 - Ocean Acidification,No SDG
90ae5db54a05,2 - Ocean Acidification/No SDG/temp_batch/Ocean warming and acidification modify top-down and bottom-up control in a tropical seagrass ecosystem.pdf,Ocean warming and acidification modify top-down and bottom-up control in a tropical seagrass ecosystem.pdf,2 - Ocean Acidification,No SDG
f0309a8cfcb7,2 - Ocean Acidification/No SDG/Impact of medium-term exposure to CO2 enriched seawater on the physiological functions of the velvet swimming crab Necora puber.pdf,Impact of medium-term exposure to CO2 enriched seawater on the physiological functions of the velvet swimming crab Necora puber.pdf,2 - Ocean Acidification,No SDG
01137eac8211,2 - Ocean Acidification/No SDG/Thermal plasticity of growth and chain formation of the dinoflagellates Alexandrium affine and Alexandrium pacificum with respect to ocean acidification.pdf,Thermal plasticity of growth and chain formation of the dinoflagellates Alexandrium affine and Alexandrium pacificum with respect to ocean acidification.pdf,2 - Ocean Acidification,No SDG
82b2779f08ea,2 - Ocean Acidification/No SDG/temp_batch/Effects of Ocean Acidification and Temperature Increases on the Photosynthesis of Tropical Reef Calcified Macroalgae.pdf,Effects of Ocean Acidification and Temperature Increases on the Photosynthesis of Tropical Reef Calcified Macroalgae.pdf,2 - Ocean Acidification,No SDG
6a837d6f3c98,2 - Ocean Acidification/No SDG/Coral and reef fish community recovery following the 2010 extreme ocean warming event (mass bleaching event) at Thailand.pdf,Coral and reef fish community recovery following the 2010 extreme ocean warming event (mass bleaching event) at Thailand.pdf,2 - Ocean Acidification,No SDG
777fe0df0d19,2 - Ocean Acidification/No SDG/temp_batch/How the Pacific Oyster Responds to Ocean Acidification_ Development and Application of a Meta-Analysis Based Adverse Outcome Pathway.pdf,How the Pacific Oyster Responds to Ocean Acidification_ Development and Application of a Meta-Analysis Based Adverse Outcome Pathway.pdf,2 - Ocean Acidification,No SDG
400a9242188e,2 - Ocean Acidification/No SDG/temp_batch/Progressive seawater acidification on the Great Barrier Reef continental shelf.pdf,Progressive seawater acidification on the Great Barrier Reef continental shelf.pdf,2 - Ocean Acidification,No SDG
d0e67d561685,2 - Ocean Acidification/No SDG/Interactive effects of ocean acidification and nitrogen limitation on two bloom-forming dinoflagellate species.pdf,Interactive effects of ocean acidification and nitrogen limitation on two bloom-forming dinoflagellate species.pdf,2 - Ocean Acidification,No SDG
de8683ab9d65,2 - Ocean Acidification/No SDG/temp_batch/An Assessment of Direct Dissolved Inorganic Carbon Injection to the Coastal Region_ A Model Result.pdf,An Assessment of Direct Dissolved Inorganic Carbon Injection to the Coastal Region_ A Model Result.pdf,2 - Ocean Acidification,No SDG
fa1f553e04c9,2 - Ocean Acidification/No SDG/temp_batch/High diversity of coralline algae in New Zealand revealed_ Knowledge gaps and implications for future research.pdf,High diversity of coralline algae in New Zealand revealed_ Knowledge gaps and implications for future research.pdf,2 - Ocean Acidification,No SDG
23aa02497362,2 - Ocean Acidification/No SDG/Carbonate system parameters of an algal-dominated reef along West Maui.pdf,Carbonate system parameters of an algal-dominated reef along West Maui.pdf,2 - Ocean Acidification,No SDG
caa0f4f9200b,2 - Ocean Acidification/No SDG/temp_batch/Prey density in non-breeding areas affects adult survival of black-legged kittiwakes Rissa tridactyla.pdf,Prey density in non-breeding areas affects adult survival of black-legged kittiwakes Rissa tridactyla.pdf,2 - Ocean Acidification,No SDG
b38aa34795ba,2 - Ocean Acidification/No SDG/temp_batch/Intense and widespread seismicity during the end-Triassic mass extinction due to emplacement of a large igneous province.pdf,Intense and widespread seismicity during the end-Triassic mass extinction due to emplacement of a large igneous province.pdf,2 - Ocean Acidification,No SDG
e8357870459f,2 - Ocean Acidification/No SDG/temp_batch/Sub-Ocean_ Subsea Dissolved Methane Measurements Using an Embedded Laser Spectrometer Technology.pdf,Sub-Ocean_ Subsea Dissolved Methane Measurements Using an Embedded Laser Spectrometer Technology.pdf,2 - Ocean Acidification,No SDG
81238fcbf4d9,2 - Ocean Acidification/No SDG/temp_batch/Coralporosis_ Ocean Acidification Leaves Deep-Sea Coral Reefs at Risk of Collapse.pdf,Coralporosis_ Ocean Acidification Leaves Deep-Sea Coral Reefs at Risk of Collapse.pdf,2 - Ocean Acidification,No SDG
9b381dcc3d43,2 - Ocean Acidification/No SDG/A framework to assess national level vulnerability from the perspective of food security_ The case of coral reef fisheries.pdf,A framework to assess national level vulnerability from the perspective of food security_ The case of coral reef fisheries.pdf,2 - Ocean Acidification,No SDG
958e8ae09926,2 - Ocean Acidification/No SDG/temp_batch/Warming Alters Expressions of Microbial Functional Genes Important to Ecosystem Functioning.pdf,Warming Alters Expressions of Microbial Functional Genes Important to Ecosystem Functioning.pdf,2 - Ocean Acidification,No SDG
ac90d51f71f5,2 - Ocean Acidification/No SDG/temp_batch/Pan genome of the phytoplankton Emiliania underpins its global distribution.pdf,Pan genome of the phytoplankton Emiliania underpins its global distribution.pdf,2 - Ocean Acidification,No SDG
d175979dd9ca,2 - Ocean Acidification/No SDG/temp_batch/Gene network analyses support subfunctionalization hypothesis for duplicated hsp70 genes in the Antarctic clam.pdf,Gene network analyses support subfunctionalization hypothesis for duplicated hsp70 genes in the Antarctic clam.pdf,2 - Ocean Acidification,No SDG
d84d0ce7a4c8,2 - Ocean Acidification/No SDG/temp_batch/Effects of ocean acidification on the immune response of the blue mussel Mytilus edulis.pdf,Effects of ocean acidification on the immune response of the blue mussel Mytilus edulis.pdf,2 - Ocean Acidification,No SDG
7f1cc1191201,"2 - Ocean Acidification/No SDG/temp_batch/Recoverable impacts of ocean acidification on the tubeworm, Hydroides elegans_ implication for biofouling in future coastal oceans.pdf","Recoverable impacts of ocean acidification on the tubeworm, Hydroides elegans_ implication for biofouling in future coastal oceans.pdf",2 - Ocean Acidification,No SDG
15492fd35c65,2 - Ocean Acidification/No SDG/Ocean acidification induces distinct metabolic responses in subtropical zooplankton under oligotrophic conditions and after simulated upwelling.pdf,Ocean acidification induces distinct metabolic responses in subtropical zooplankton under oligotrophic conditions and after simulated upwelling.pdf,2 - Ocean Acidification,No SDG
89b809c41b06,2 - Ocean Acidification/No SDG/Physiological responses of Atlantic cod to climate change indicate that coastal ecotypes may be better adapted to tolerate ocean stressors.pdf,Physiological responses of Atlantic cod to climate change indicate that coastal ecotypes may be better adapted to tolerate ocean stressors.pdf,2 - Ocean Acidification,No SDG
ab2d096a1aaf,2 - Ocean Acidification/No SDG/Microbial and biogeochemical responses to projected future nitrate enrichment in the California upwelling system.pdf,Microbial and biogeochemical responses to projected future nitrate enrichment in the California upwelling system.pdf,2 - Ocean Acidification,No SDG
43e194ce92e5,2 - Ocean Acidification/No SDG/temp_batch/Prioritizing Land and Sea Conservation Investments to Protect Coral Reefs.pdf,Prioritizing Land and Sea Conservation Investments to Protect Coral Reefs.pdf,2 - Ocean Acidification,No SDG
be5a35464837,"2 - Ocean Acidification/No SDG/temp_batch/Quantifying the flux of CaCO3and organic carbon from the surface ocean using in situ measurements of O2, N2, pCO2, and pH.pdf","Quantifying the flux of CaCO3and organic carbon from the surface ocean using in situ measurements of O2, N2, pCO2, and pH.pdf",2 - Ocean Acidification,No SDG
84915f5956b8,2 - Ocean Acidification/No SDG/temp_batch/Precision pH Sensor Based on WO3 Nanofiber-Polymer Composites and Differential Amplification.pdf,Precision pH Sensor Based on WO3 Nanofiber-Polymer Composites and Differential Amplification.pdf,2 - Ocean Acidification,No SDG
912386399606,2 - Ocean Acidification/No SDG/Assessing Long-Term Changes in the Beach Width of Reef Islands Based on Temporally Fragmented Remote Sensing Data.pdf,Assessing Long-Term Changes in the Beach Width of Reef Islands Based on Temporally Fragmented Remote Sensing Data.pdf,2 - Ocean Acidification,No SDG
bc9a0faaebc2,2 - Ocean Acidification/No SDG/EAT BREATHE EXCRETE REPEAT_ Physiological Responses of the Mussel Mytilus galloprovincialis to Diclofenac and Ocean Acidification.pdf,EAT BREATHE EXCRETE REPEAT_ Physiological Responses of the Mussel Mytilus galloprovincialis to Diclofenac and Ocean Acidification.pdf,2 - Ocean Acidification,No SDG
3d9b79c2d2f4,2 - Ocean Acidification/No SDG/Possible effects of ocean acidification on coral reef biogeochemistry_ topics for research.pdf,Possible effects of ocean acidification on coral reef biogeochemistry_ topics for research.pdf,2 - Ocean Acidification,No SDG
