doc_id,remote_path,file_name,pb_folder,source_folder
e7e2822bdfb1,1 - Climate Change/SDG15/temp_batch/Sustaining planetary health in the Anthropocene.pdf,Sustaining planetary health in the Anthropocene.pdf,1 - Climate Change,SDG15
1a87e539e0bd,2 - Ocean Acidification/No SDG/Accumulation of PAHs in the tissues and algal symbionts of a common Mediterranean coral_ Skeletal storage relates to population age structure.pdf,Accumulation of PAHs in the tissues and algal symbionts of a common Mediterranean coral_ Skeletal storage relates to population age structure.pdf,2 - Ocean Acidification,No SDG
0e54edcd6699,1 - Climate Change/SDG15/temp_batch/Societal Relations to Nature in Times of Crisis—Social Ecology’s Contributions to Interdisciplinary Sustainability Studies.pdf,Societal Relations to Nature in Times of Crisis—Social Ecology’s Contributions to Interdisciplinary Sustainability Studies.pdf,1 - Climate Change,SDG15
25322cc917bd,2 - Ocean Acidification/No SDG/A coccolithophore concept for constraining the Cenozoic carbon cycle.pdf,A coccolithophore concept for constraining the Cenozoic carbon cycle.pdf,2 - Ocean Acidification,No SDG
c45760022744,4 - Biogeochemical Flows/No SDG/Adaptation of an abundant Roseobacter RCA organism to pelagic systems revealed by genomic and transcriptomic analyses.pdf,Adaptation of an abundant Roseobacter RCA organism to pelagic systems revealed by genomic and transcriptomic analyses.pdf,4 - Biogeochemical Flows,No SDG
674d55987ce1,1 - Climate Change/No SDG/Does the public discuss other topics on climate change than researchers_ A comparison of explorative networks based on author keywords and hashtags.pdf,Does the public discuss other topics on climate change than researchers_ A comparison of explorative networks based on author keywords and hashtags.pdf,1 - Climate Change,No SDG
4016754e2757,"2 - Ocean Acidification/No SDG/temp_batch/Spatial and temporal distribution of Fe(II) and H2O2 during EisenEx, an open ocean mescoscale iron enrichment.pdf","Spatial and temporal distribution of Fe(II) and H2O2 during EisenEx, an open ocean mescoscale iron enrichment.pdf",2 - Ocean Acidification,No SDG
7d738b4379ce,9 - Atmospheric Aerosol Loading/No SDG/temp_batch/An empirical relationship between PM2.5 and aerosol optical depth in Delhi Metropolitan.pdf,An empirical relationship between PM2.5 and aerosol optical depth in Delhi Metropolitan.pdf,9 - Atmospheric Aerosol Loading,No SDG
f4e6c79685ec,1 - Climate Change/No SDG/Climate change projections for CORDEX-Africa with COSMO-CLM regional climate model and differences with the driving global climate models.pdf,Climate change projections for CORDEX-Africa with COSMO-CLM regional climate model and differences with the driving global climate models.pdf,1 - Climate Change,No SDG
3f4ff4280eab,7 - Biosphere Integrity/No SDG/temp_batch/Outcomes of wildlife translocations in protected areas_ what is the type and extent of existing evidence_ A systematic map protocol.pdf,Outcomes of wildlife translocations in protected areas_ what is the type and extent of existing evidence_ A systematic map protocol.pdf,7 - Biosphere Integrity,No SDG
df6784beca19,4 - Biogeochemical Flows/No SDG/Attenuation of water flow inside seagrass canopies of differing structure.pdf,Attenuation of water flow inside seagrass canopies of differing structure.pdf,4 - Biogeochemical Flows,No SDG
203bb31fe966,1 - Climate Change/No SDG/Coastal oceanic climate change and variability from 1982 to 2009 around South Africa.pdf,Coastal oceanic climate change and variability from 1982 to 2009 around South Africa.pdf,1 - Climate Change,No SDG
c949a5399c0c,6 - Land System Change/No SDG/temp_batch/A scenario analysis of China's land use and land cover change_ incorporating biophysical information into input–output modeling.pdf,A scenario analysis of China's land use and land cover change_ incorporating biophysical information into input–output modeling.pdf,6 - Land System Change,No SDG
3dbc9ef5722a,7 - Biosphere Integrity/No SDG/temp_batch/A new generation of cyberinfrastructure and data services for earth system science education and research.pdf,A new generation of cyberinfrastructure and data services for earth system science education and research.pdf,7 - Biosphere Integrity,No SDG
c39efbc97a21,8 - Novel Entities/SDG14/Characterizing atmospheric aerosols using polarimetry and shadow hiding.pdf,Characterizing atmospheric aerosols using polarimetry and shadow hiding.pdf,8 - Novel Entities,SDG14
c38b219ccad0,7 - Biosphere Integrity/No SDG/Ecological Culture In The Context Of The Concept Of Sustainable Development The Ukrainian Realities And Prospects.pdf,Ecological Culture In The Context Of The Concept Of Sustainable Development The Ukrainian Realities And Prospects.pdf,7 - Biosphere Integrity,No SDG
eca8214c4e72,"1 - Climate Change/No SDG/Coffee, mycotoxins and climate change.pdf","Coffee, mycotoxins and climate change.pdf",1 - Climate Change,No SDG
54916f45c2af,7 - Biosphere Integrity/No SDG/Evolutionary benchmarks in sustainability reporting. Incursion from the Brundtland Report to the Sustainable Development Goals.pdf,Evolutionary benchmarks in sustainability reporting. Incursion from the Brundtland Report to the Sustainable Development Goals.pdf,7 - Biosphere Integrity,No SDG
ae3b08769716,1 - Climate Change/No SDG/Matching national forest policies and management practices for climate change adaptation in Burkina Faso and Ghana.pdf,Matching national forest policies and management practices for climate change adaptation in Burkina Faso and Ghana.pdf,1 - Climate Change,No SDG
a17517da60e1,6 - Land System Change/No SDG/Evidence for a recent increase in forest growth.pdf,Evidence for a recent increase in forest growth.pdf,6 - Land System Change,No SDG
9b8aca36d182,"4 - Biogeochemical Flows/No SDG/Studies of ozone initiated reactions of gaseous mercury_ kinetics, product studies, and atmospheric implications.pdf","Studies of ozone initiated reactions of gaseous mercury_ kinetics, product studies, and atmospheric implications.pdf",4 - Biogeochemical Flows,No SDG
3d550cc8df71,4 - Biogeochemical Flows/No SDG/temp_batch/Marine Dissolved Organic Matter and the Carbon Cycle.pdf,Marine Dissolved Organic Matter and the Carbon Cycle.pdf,4 - Biogeochemical Flows,No SDG
5c8813417a53,1 - Climate Change/SDG14/temp_batch/Variability and past long-term changes of brominated very short-lived substances at the tropical tropopause.pdf,Variability and past long-term changes of brominated very short-lived substances at the tropical tropopause.pdf,1 - Climate Change,SDG14
fac8df2ff2d3,2 - Ocean Acidification/No SDG/temp_batch/Dissolved organic nitrogen_ a dynamic participant in aquatic ecosystems.pdf,Dissolved organic nitrogen_ a dynamic participant in aquatic ecosystems.pdf,2 - Ocean Acidification,No SDG
7a2273cd974e,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/How Assessment Methods Can Support Solid Waste Management in Developing Countries—A Critical Review.pdf,How Assessment Methods Can Support Solid Waste Management in Developing Countries—A Critical Review.pdf,3 - Stratospheric Ozone Depletion,No SDG
11cd0c35a1d4,1 - Climate Change/No SDG/Variability of precipitation in Poland under climate change.pdf,Variability of precipitation in Poland under climate change.pdf,1 - Climate Change,No SDG
14322db329b7,7 - Biosphere Integrity/No SDG/Assessing recent environmental sustainability in the Spanish network of National Parks and their statutory peripheral areas.pdf,Assessing recent environmental sustainability in the Spanish network of National Parks and their statutory peripheral areas.pdf,7 - Biosphere Integrity,No SDG
805e0c4f4306,1 - Climate Change/SDG14/temp_batch/A coupled core-mantle evolution_ review and future prospects.pdf,A coupled core-mantle evolution_ review and future prospects.pdf,1 - Climate Change,SDG14
2fa4a1fd1a68,6 - Land System Change/No SDG/temp_batch/Climate Change Impacts on South American Rangelands.pdf,Climate Change Impacts on South American Rangelands.pdf,6 - Land System Change,No SDG
4d28fb533ebf,1 - Climate Change/SDG3/Pollen antigens and atmospheric circulation driven seasonal respiratory viral outbreak and its implication to the Covid-19 pandemic.pdf,Pollen antigens and atmospheric circulation driven seasonal respiratory viral outbreak and its implication to the Covid-19 pandemic.pdf,1 - Climate Change,SDG3
608b5f3e359a,1 - Climate Change/No SDG/Evolutionary history and past climate change shape the distribution of genetic diversity in terrestrial mammals.pdf,Evolutionary history and past climate change shape the distribution of genetic diversity in terrestrial mammals.pdf,1 - Climate Change,No SDG
0d952b3abd2c,9 - Atmospheric Aerosol Loading/No SDG/temp_batch/Small-scale patterns of sulfate aerosol climate forcing simulated with a high-resolution regional climate model.pdf,Small-scale patterns of sulfate aerosol climate forcing simulated with a high-resolution regional climate model.pdf,9 - Atmospheric Aerosol Loading,No SDG
68da0bfae1fd,7 - Biosphere Integrity/No SDG/Seasonal Boundary Dynamics of a Groundwater_Surface-Water Ecotone.pdf,Seasonal Boundary Dynamics of a Groundwater_Surface-Water Ecotone.pdf,7 - Biosphere Integrity,No SDG
5ee350424009,1 - Climate Change/No SDG/Effect of climate change and variability on extreme rainfall intensity–frequency–duration relationships_ a case study of Melbourne.pdf,Effect of climate change and variability on extreme rainfall intensity–frequency–duration relationships_ a case study of Melbourne.pdf,1 - Climate Change,No SDG
0f28a2e5e435,"1 - Climate Change/No SDG/Climate change, deforestation and the fate of Amazon.pdf","Climate change, deforestation and the fate of Amazon.pdf",1 - Climate Change,No SDG
af0395a7ebc8,"5 - Global Freshwater Use/No SDG/White spot syndrome baculovirus (WSBV) detected in cultured and captured shrimp, crabs and other arthropods.pdf","White spot syndrome baculovirus (WSBV) detected in cultured and captured shrimp, crabs and other arthropods.pdf",5 - Global Freshwater Use,No SDG
41c2bc620170,"9 - Atmospheric Aerosol Loading/No SDG/GCM simulations of anthropogenic aerosol‐induced changes in aerosol extinction, atmospheric heating and precipitation over India.pdf","GCM simulations of anthropogenic aerosol‐induced changes in aerosol extinction, atmospheric heating and precipitation over India.pdf",9 - Atmospheric Aerosol Loading,No SDG
245362fb3926,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Photochemistry in the stratosphere—With applications to supersonic transports.pdf,Photochemistry in the stratosphere—With applications to supersonic transports.pdf,3 - Stratospheric Ozone Depletion,No SDG
9fbe931d8036,4 - Biogeochemical Flows/No SDG/Continuous monitoring of surface optical properties across a geostrophic front_ Biogeochemical inferences.pdf,Continuous monitoring of surface optical properties across a geostrophic front_ Biogeochemical inferences.pdf,4 - Biogeochemical Flows,No SDG
a6143733829f,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Advances in Catalytic Oxidation of Volatile Organic Compounds over Pd-Supported Catalysts_ Recent Trends and Challenges.pdf,Advances in Catalytic Oxidation of Volatile Organic Compounds over Pd-Supported Catalysts_ Recent Trends and Challenges.pdf,3 - Stratospheric Ozone Depletion,No SDG
ac8e8fd40821,7 - Biosphere Integrity/No SDG/Modelling of Radiological Health Risk in Water from Abstraction Well Close to a Hypothetical Radioactive Waste Repository in the Accra Plains.pdf,Modelling of Radiological Health Risk in Water from Abstraction Well Close to a Hypothetical Radioactive Waste Repository in the Accra Plains.pdf,7 - Biosphere Integrity,No SDG
cf183ed4af39,3 - Stratospheric Ozone Depletion/No SDG/Antarctic air over New Zealand following vortex breakdown in 1998.pdf,Antarctic air over New Zealand following vortex breakdown in 1998.pdf,3 - Stratospheric Ozone Depletion,No SDG
1fe08ec90325,6 - Land System Change/No SDG/Global rules for translating land-use change (LUH2) to land-cover change for CMIP6 using GLM2.pdf,Global rules for translating land-use change (LUH2) to land-cover change for CMIP6 using GLM2.pdf,6 - Land System Change,No SDG
19addc295fdc,6 - Land System Change/No SDG/temp_batch/Role of Land-Atmosphere Interaction on Asian Monsoon Climate.pdf,Role of Land-Atmosphere Interaction on Asian Monsoon Climate.pdf,6 - Land System Change,No SDG
6c3e3c62d605,9 - Atmospheric Aerosol Loading/No SDG/Easy Volcanic Aerosol (EVA v1.0)_ an idealized forcing generator for climate simulations.pdf,Easy Volcanic Aerosol (EVA v1.0)_ an idealized forcing generator for climate simulations.pdf,9 - Atmospheric Aerosol Loading,No SDG
521a71f10a2d,7 - Biosphere Integrity/No SDG/Transcriptomics Reveal Several Gene Expression Patterns in the Piezophile Desulfovibrio hydrothermalis in Response to Hydrostatic Pressure.pdf,Transcriptomics Reveal Several Gene Expression Patterns in the Piezophile Desulfovibrio hydrothermalis in Response to Hydrostatic Pressure.pdf,7 - Biosphere Integrity,No SDG
e94609167ccc,5 - Global Freshwater Use/No SDG/Life Cycle Impact Assessment of Polylactic Acid (PLA) Produced from Sugarcane in Thailand.pdf,Life Cycle Impact Assessment of Polylactic Acid (PLA) Produced from Sugarcane in Thailand.pdf,5 - Global Freshwater Use,No SDG
53512cc349d8,4 - Biogeochemical Flows/No SDG/temp_batch/The Pan-Arctic Continental Slope_ Sharp Gradients of Physical Processes Affect Pelagic and Benthic Ecosystems.pdf,The Pan-Arctic Continental Slope_ Sharp Gradients of Physical Processes Affect Pelagic and Benthic Ecosystems.pdf,4 - Biogeochemical Flows,No SDG
86bfe43efe3a,2 - Ocean Acidification/No SDG/Community Composition and Transcriptional Activity of Ammonia-Oxidizing Prokaryotes of Seagrass Thalassia hemprichii in Coral Reef Ecosystems.pdf,Community Composition and Transcriptional Activity of Ammonia-Oxidizing Prokaryotes of Seagrass Thalassia hemprichii in Coral Reef Ecosystems.pdf,2 - Ocean Acidification,No SDG
62c0f02342b8,2 - Ocean Acidification/No SDG/Quantification of Doughnut Economy with the Sustainability Window Method_ Analysis of Development in Thailand.pdf,Quantification of Doughnut Economy with the Sustainability Window Method_ Analysis of Development in Thailand.pdf,2 - Ocean Acidification,No SDG
f119ec41dd26,1 - Climate Change/No SDG/temp_batch/Climate Change Meets the Law of the Horse.pdf,Climate Change Meets the Law of the Horse.pdf,1 - Climate Change,No SDG
caefda9ec618,8 - Novel Entities/No SDG/Grape_ Knowledge Graph Enhanced Passage Reader for Open-domain Question Answering.pdf,Grape_ Knowledge Graph Enhanced Passage Reader for Open-domain Question Answering.pdf,8 - Novel Entities,No SDG
